Date,Machine_ID,Machine_Type,Production_Line,Install_Date,Last_Maintenance_Date,Avg_Error_Count_Monthly,Avg_Lifetime_Years,Plant_Number,Plant_Address
2021-08-31,Machine_1046,Drilling,Line_4,2014-10-02,2019-04-24,8,8,PL-123,"Suzhou, China"
2021-08-31,Machine_1047,Milling,Line_1,2019-05-10,2019-01-08,4,7,PL-123,"Suzhou, China"
2021-08-31,Machine_1048,CNC,Line_4,2018-05-04,2019-09-26,13,16,PL-123,"Suzhou, China"
2021-08-31,Machine_1049,Drilling,Line_3,2019-02-09,2019-01-21,4,17,PL-123,"Suzhou, China"
2021-09-30,Machine_1000,3D Printer,Line_2,2018-11-08,2019-05-22,7,13,PL-123,"Suzhou, China"
2021-09-30,Machine_1001,Milling,Line_2,2014-08-17,2019-09-22,6,19,PL-123,"Suzhou, China"
2021-09-30,Machine_1002,3D Printer,Line_4,2017-03-22,2019-02-23,12,16,PL-123,"Suzhou, China"
2021-09-30,Machine_1003,Lathe,Line_4,2016-06-05,2019-05-02,12,17,PL-123,"Suzhou, China"
2021-09-30,Machine_1004,Milling,Line_3,2014-07-14,2019-06-22,7,14,PL-123,"Suzhou, China"
2021-09-30,Machine_1005,Drilling,Line_3,2019-06-30,2019-11-15,10,8,PL-123,"Suzhou, China"
2021-09-30,Machine_1006,Milling,Line_4,2015-08-25,2019-08-06,11,12,PL-123,"Suzhou, China"
2021-09-30,Machine_1007,3D Printer,Line_4,2017-03-12,2019-06-11,9,17,PL-123,"Suzhou, China"
2021-09-30,Machine_1008,CNC,Line_3,2019-08-02,2019-12-08,1,5,PL-123,"Suzhou, China"
2021-09-30,Machine_1009,Milling,Line_1,2017-05-17,2019-04-10,8,11,PL-123,"Suzhou, China"
2021-09-30,Machine_1010,Drilling,Line_3,2017-05-10,2019-08-10,2,16,PL-123,"Suzhou, China"
2021-09-30,Machine_1011,Lathe,Line_1,2016-04-13,2019-12-22,5,10,PL-123,"Suzhou, China"
2021-09-30,Machine_1012,CNC,Line_2,2014-10-17,2019-11-04,5,17,PL-123,"Suzhou, China"
2021-09-30,Machine_1013,Lathe,Line_2,2014-09-27,2019-09-18,1,16,PL-123,"Suzhou, China"
2021-09-30,Machine_1014,Milling,Line_3,2018-07-18,2019-06-05,11,5,PL-123,"Suzhou, China"
2021-09-30,Machine_1015,3D Printer,Line_1,2015-07-27,2019-11-27,12,19,PL-123,"Suzhou, China"
2021-09-30,Machine_1016,3D Printer,Line_3,2016-12-29,2019-01-14,6,8,PL-123,"Suzhou, China"
2021-09-30,Machine_1017,Drilling,Line_3,2019-06-16,2019-05-02,8,16,PL-123,"Suzhou, China"
2021-09-30,Machine_1018,3D Printer,Line_1,2017-01-07,2019-01-08,11,19,PL-123,"Suzhou, China"
2021-09-30,Machine_1019,CNC,Line_3,2018-02-02,2019-04-23,9,18,PL-123,"Suzhou, China"
2021-09-30,Machine_1020,3D Printer,Line_2,2018-08-17,2019-01-30,10,9,PL-123,"Suzhou, China"
2021-09-30,Machine_1021,Drilling,Line_4,2018-08-24,2019-01-06,0,15,PL-123,"Suzhou, China"
2021-09-30,Machine_1022,Milling,Line_4,2015-06-26,2019-11-02,7,12,PL-123,"Suzhou, China"
2021-09-30,Machine_1023,Milling,Line_3,2018-08-05,2019-10-03,1,19,PL-123,"Suzhou, China"
2021-09-30,Machine_1024,3D Printer,Line_1,2017-02-27,2019-11-17,13,8,PL-123,"Suzhou, China"
2021-09-30,Machine_1025,Lathe,Line_1,2015-04-01,2019-10-17,0,7,PL-123,"Suzhou, China"
2021-09-30,Machine_1026,Milling,Line_2,2017-11-16,2019-08-16,7,6,PL-123,"Suzhou, China"
2021-09-30,Machine_1027,3D Printer,Line_1,2018-06-18,2019-07-21,1,8,PL-123,"Suzhou, China"
2021-09-30,Machine_1028,Drilling,Line_1,2018-04-01,2019-04-22,5,15,PL-123,"Suzhou, China"
2021-09-30,Machine_1029,3D Printer,Line_2,2015-03-19,2019-09-03,14,14,PL-123,"Suzhou, China"
2021-09-30,Machine_1030,Milling,Line_3,2015-03-26,2019-07-08,5,18,PL-123,"Suzhou, China"
2021-09-30,Machine_1031,Drilling,Line_4,2015-12-06,2019-08-03,4,17,PL-123,"Suzhou, China"
2021-09-30,Machine_1032,3D Printer,Line_2,2016-07-27,2019-06-09,7,8,PL-123,"Suzhou, China"
2021-09-30,Machine_1033,CNC,Line_3,2019-07-02,2019-09-05,2,17,PL-123,"Suzhou, China"
2021-09-30,Machine_1034,Drilling,Line_2,2018-12-27,2019-10-05,12,14,PL-123,"Suzhou, China"
2021-09-30,Machine_1035,CNC,Line_3,2019-01-23,2019-07-15,9,9,PL-123,"Suzhou, China"
2021-09-30,Machine_1036,Lathe,Line_2,2018-09-01,2019-12-04,14,17,PL-123,"Suzhou, China"
2021-09-30,Machine_1037,Drilling,Line_3,2019-02-22,2019-08-18,3,11,PL-123,"Suzhou, China"
2021-09-30,Machine_1038,CNC,Line_2,2017-06-28,2019-06-01,6,13,PL-123,"Suzhou, China"
2021-09-30,Machine_1039,Milling,Line_3,2016-06-21,2019-11-24,14,6,PL-123,"Suzhou, China"
2021-09-30,Machine_1040,Milling,Line_2,2014-10-05,2019-05-30,6,9,PL-123,"Suzhou, China"
2021-09-30,Machine_1041,Lathe,Line_4,2019-07-27,2019-03-18,12,15,PL-123,"Suzhou, China"
2021-09-30,Machine_1042,Drilling,Line_4,2015-04-12,2019-07-25,11,14,PL-123,"Suzhou, China"
2021-09-30,Machine_1043,Drilling,Line_1,2017-04-24,2019-04-27,13,13,PL-123,"Suzhou, China"
2021-09-30,Machine_1044,Drilling,Line_3,2017-06-03,2019-04-01,7,16,PL-123,"Suzhou, China"
2021-09-30,Machine_1045,Lathe,Line_2,2017-03-14,2019-06-24,1,18,PL-123,"Suzhou, China"
2021-09-30,Machine_1046,Drilling,Line_3,2015-07-19,2019-09-09,10,17,PL-123,"Suzhou, China"
2021-09-30,Machine_1047,Milling,Line_4,2014-12-29,2019-05-01,11,7,PL-123,"Suzhou, China"
2021-09-30,Machine_1048,CNC,Line_3,2019-05-24,2019-07-03,1,5,PL-123,"Suzhou, China"
2021-09-30,Machine_1049,Milling,Line_2,2015-02-25,2019-07-18,3,6,PL-123,"Suzhou, China"
2021-10-31,Machine_1000,Milling,Line_3,2015-10-18,2019-07-04,12,18,PL-123,"Suzhou, China"
2021-10-31,Machine_1001,CNC,Line_2,2016-07-18,2019-02-15,9,10,PL-123,"Suzhou, China"
2021-10-31,Machine_1002,Milling,Line_4,2016-04-19,2019-07-19,12,9,PL-123,"Suzhou, China"
2021-10-31,Machine_1003,Lathe,Line_4,2016-03-05,2019-04-09,8,5,PL-123,"Suzhou, China"
2021-10-31,Machine_1004,CNC,Line_4,2018-07-12,2019-07-12,9,5,PL-123,"Suzhou, China"
2021-10-31,Machine_1005,Milling,Line_1,2016-12-06,2019-07-29,11,15,PL-123,"Suzhou, China"
2021-10-31,Machine_1006,3D Printer,Line_4,2018-03-11,2019-07-22,8,8,PL-123,"Suzhou, China"
2021-10-31,Machine_1007,Milling,Line_3,2019-05-29,2019-11-15,12,16,PL-123,"Suzhou, China"
2021-10-31,Machine_1008,Lathe,Line_1,2014-12-21,2019-08-14,12,19,PL-123,"Suzhou, China"
2021-10-31,Machine_1009,Drilling,Line_4,2017-04-02,2019-04-12,3,8,PL-123,"Suzhou, China"
2021-10-31,Machine_1010,Milling,Line_3,2015-08-09,2019-05-29,8,19,PL-123,"Suzhou, China"
2021-10-31,Machine_1011,Drilling,Line_3,2018-08-25,2019-09-19,14,10,PL-123,"Suzhou, China"
2021-10-31,Machine_1012,3D Printer,Line_3,2015-01-01,2019-01-09,13,10,PL-123,"Suzhou, China"
2021-10-31,Machine_1013,Milling,Line_2,2017-05-01,2019-01-30,2,14,PL-123,"Suzhou, China"
2021-10-31,Machine_1014,CNC,Line_1,2015-09-01,2019-07-05,11,18,PL-123,"Suzhou, China"
2021-10-31,Machine_1015,Drilling,Line_3,2014-08-22,2019-04-17,4,10,PL-123,"Suzhou, China"
2021-10-31,Machine_1016,3D Printer,Line_2,2015-01-11,2019-06-16,9,5,PL-123,"Suzhou, China"
2021-10-31,Machine_1017,CNC,Line_4,2017-03-03,2019-06-07,8,14,PL-123,"Suzhou, China"
2021-10-31,Machine_1018,CNC,Line_3,2016-09-17,2019-05-16,5,13,PL-123,"Suzhou, China"
2021-10-31,Machine_1019,CNC,Line_2,2017-02-14,2019-11-29,2,15,PL-123,"Suzhou, China"
2021-10-31,Machine_1020,CNC,Line_3,2015-10-19,2019-04-23,9,11,PL-123,"Suzhou, China"
2021-10-31,Machine_1021,Milling,Line_1,2019-07-11,2019-02-02,8,11,PL-123,"Suzhou, China"
2021-10-31,Machine_1022,Milling,Line_1,2018-12-03,2019-08-17,5,15,PL-123,"Suzhou, China"
2021-10-31,Machine_1023,Milling,Line_4,2014-10-03,2019-09-21,3,11,PL-123,"Suzhou, China"
2021-10-31,Machine_1024,3D Printer,Line_3,2019-09-03,2019-02-26,13,6,PL-123,"Suzhou, China"
2021-10-31,Machine_1025,3D Printer,Line_2,2016-06-16,2019-08-12,3,6,PL-123,"Suzhou, China"
2021-10-31,Machine_1026,3D Printer,Line_4,2016-11-19,2019-10-29,7,10,PL-123,"Suzhou, China"
2021-10-31,Machine_1027,Lathe,Line_3,2016-05-07,2019-07-18,6,11,PL-123,"Suzhou, China"
2021-10-31,Machine_1028,3D Printer,Line_4,2018-03-13,2019-11-24,0,7,PL-123,"Suzhou, China"
2021-10-31,Machine_1029,Milling,Line_2,2016-09-09,2019-05-26,5,17,PL-123,"Suzhou, China"
2021-10-31,Machine_1030,Milling,Line_4,2016-07-08,2019-07-22,7,8,PL-123,"Suzhou, China"
2021-10-31,Machine_1031,Lathe,Line_4,2015-01-04,2019-03-05,2,18,PL-123,"Suzhou, China"
2021-10-31,Machine_1032,Lathe,Line_4,2018-09-17,2019-05-15,13,16,PL-123,"Suzhou, China"
2021-10-31,Machine_1033,3D Printer,Line_3,2015-08-12,2019-08-30,8,7,PL-123,"Suzhou, China"
2021-10-31,Machine_1034,Drilling,Line_2,2017-06-28,2019-07-18,9,11,PL-123,"Suzhou, China"
2021-10-31,Machine_1035,Lathe,Line_1,2016-07-06,2019-04-08,1,11,PL-123,"Suzhou, China"
2021-10-31,Machine_1036,CNC,Line_3,2016-07-16,2019-04-16,13,8,PL-123,"Suzhou, China"
2021-10-31,Machine_1037,Milling,Line_1,2016-09-26,2019-08-23,5,17,PL-123,"Suzhou, China"
2021-10-31,Machine_1038,CNC,Line_1,2016-03-19,2019-02-27,11,11,PL-123,"Suzhou, China"
2021-10-31,Machine_1039,Milling,Line_3,2017-05-31,2019-04-04,0,9,PL-123,"Suzhou, China"
2021-10-31,Machine_1040,Milling,Line_3,2018-04-21,2019-11-04,11,5,PL-123,"Suzhou, China"
2021-10-31,Machine_1041,Lathe,Line_2,2015-03-12,2019-01-28,10,14,PL-123,"Suzhou, China"
2021-10-31,Machine_1042,Lathe,Line_2,2018-09-18,2019-03-01,14,8,PL-123,"Suzhou, China"
2021-10-31,Machine_1043,CNC,Line_4,2015-10-12,2019-10-07,1,11,PL-123,"Suzhou, China"
2021-10-31,Machine_1044,Milling,Line_1,2019-06-15,2019-08-18,12,17,PL-123,"Suzhou, China"
2021-10-31,Machine_1045,CNC,Line_2,2017-12-02,2019-06-09,4,19,PL-123,"Suzhou, China"
2021-10-31,Machine_1046,Drilling,Line_4,2015-02-15,2019-05-16,0,6,PL-123,"Suzhou, China"
2021-10-31,Machine_1047,CNC,Line_2,2014-07-23,2019-09-23,7,6,PL-123,"Suzhou, China"
2021-10-31,Machine_1048,3D Printer,Line_3,2017-01-29,2019-12-15,0,5,PL-123,"Suzhou, China"
2021-10-31,Machine_1049,CNC,Line_2,2019-01-24,2019-11-21,12,6,PL-123,"Suzhou, China"
2021-11-30,Machine_1000,3D Printer,Line_1,2017-09-01,2019-02-06,8,14,PL-123,"Suzhou, China"
2021-11-30,Machine_1001,3D Printer,Line_2,2018-04-30,2019-03-29,9,18,PL-123,"Suzhou, China"
2021-11-30,Machine_1002,3D Printer,Line_1,2017-05-28,2019-06-15,10,12,PL-123,"Suzhou, China"
2021-11-30,Machine_1003,Drilling,Line_3,2018-03-18,2019-01-08,2,15,PL-123,"Suzhou, China"
2021-11-30,Machine_1004,CNC,Line_1,2016-08-31,2019-07-13,11,12,PL-123,"Suzhou, China"
2021-11-30,Machine_1005,CNC,Line_2,2019-02-10,2019-10-23,1,12,PL-123,"Suzhou, China"
2021-11-30,Machine_1006,Drilling,Line_4,2015-07-05,2019-04-03,14,19,PL-123,"Suzhou, China"
2021-11-30,Machine_1007,Milling,Line_3,2019-02-22,2019-03-13,0,5,PL-123,"Suzhou, China"
2021-11-30,Machine_1008,Lathe,Line_2,2017-10-06,2019-09-19,8,5,PL-123,"Suzhou, China"
2021-11-30,Machine_1009,CNC,Line_3,2019-07-19,2019-11-12,14,16,PL-123,"Suzhou, China"
2021-11-30,Machine_1010,Lathe,Line_3,2018-08-24,2019-07-27,3,14,PL-123,"Suzhou, China"
2021-11-30,Machine_1011,Drilling,Line_2,2018-01-20,2019-06-02,11,8,PL-123,"Suzhou, China"
2021-11-30,Machine_1012,Milling,Line_2,2016-11-22,2019-03-31,0,10,PL-123,"Suzhou, China"
2021-11-30,Machine_1013,Milling,Line_4,2016-04-11,2019-12-21,0,12,PL-123,"Suzhou, China"
2021-11-30,Machine_1014,Milling,Line_3,2014-08-23,2019-06-28,6,17,PL-123,"Suzhou, China"
2021-11-30,Machine_1015,Drilling,Line_3,2017-08-15,2019-06-12,1,6,PL-123,"Suzhou, China"
2021-11-30,Machine_1016,3D Printer,Line_2,2015-11-01,2019-01-21,6,17,PL-123,"Suzhou, China"
2021-11-30,Machine_1017,3D Printer,Line_1,2018-08-13,2019-06-10,11,7,PL-123,"Suzhou, China"
2021-11-30,Machine_1018,Lathe,Line_2,2017-03-13,2019-01-14,14,10,PL-123,"Suzhou, China"
2021-11-30,Machine_1019,3D Printer,Line_3,2014-08-08,2019-04-18,6,14,PL-123,"Suzhou, China"
2021-11-30,Machine_1020,3D Printer,Line_2,2015-08-12,2019-05-25,14,8,PL-123,"Suzhou, China"
2021-11-30,Machine_1021,Milling,Line_4,2017-12-16,2019-07-23,9,16,PL-123,"Suzhou, China"
2021-11-30,Machine_1022,Milling,Line_1,2019-02-14,2019-07-18,13,6,PL-123,"Suzhou, China"
2021-11-30,Machine_1023,Lathe,Line_2,2016-07-01,2019-08-06,8,11,PL-123,"Suzhou, China"
2021-11-30,Machine_1024,CNC,Line_4,2017-12-09,2019-05-16,12,8,PL-123,"Suzhou, China"
2021-11-30,Machine_1025,Lathe,Line_3,2018-07-23,2019-03-25,6,12,PL-123,"Suzhou, China"
2021-11-30,Machine_1026,Lathe,Line_2,2016-06-29,2019-07-22,12,12,PL-123,"Suzhou, China"
2021-11-30,Machine_1027,Drilling,Line_3,2017-01-20,2019-04-18,13,11,PL-123,"Suzhou, China"
2021-11-30,Machine_1028,Drilling,Line_4,2015-10-15,2019-03-19,0,14,PL-123,"Suzhou, China"
2021-11-30,Machine_1029,Lathe,Line_3,2016-12-22,2019-02-22,11,13,PL-123,"Suzhou, China"
2021-11-30,Machine_1030,Lathe,Line_4,2016-01-13,2019-03-22,12,8,PL-123,"Suzhou, China"
2021-11-30,Machine_1031,Lathe,Line_4,2018-09-18,2019-12-21,7,11,PL-123,"Suzhou, China"
2021-11-30,Machine_1032,3D Printer,Line_4,2015-12-26,2019-09-26,7,14,PL-123,"Suzhou, China"
2021-11-30,Machine_1033,Drilling,Line_2,2016-03-17,2019-03-11,3,14,PL-123,"Suzhou, China"
2021-11-30,Machine_1034,Lathe,Line_3,2016-02-25,2019-08-15,12,19,PL-123,"Suzhou, China"
2021-11-30,Machine_1035,Milling,Line_3,2017-05-27,2019-10-06,7,16,PL-123,"Suzhou, China"
2021-11-30,Machine_1036,Milling,Line_1,2017-05-21,2019-04-07,3,5,PL-123,"Suzhou, China"
2021-11-30,Machine_1037,3D Printer,Line_1,2019-02-07,2019-04-26,14,8,PL-123,"Suzhou, China"
2021-11-30,Machine_1038,3D Printer,Line_1,2018-12-18,2019-08-04,7,6,PL-123,"Suzhou, China"
2021-11-30,Machine_1039,CNC,Line_1,2014-07-18,2019-05-09,4,13,PL-123,"Suzhou, China"
2021-11-30,Machine_1040,CNC,Line_3,2016-02-18,2019-07-13,3,9,PL-123,"Suzhou, China"
2021-11-30,Machine_1041,CNC,Line_4,2015-01-24,2019-05-01,5,7,PL-123,"Suzhou, China"
2021-11-30,Machine_1042,3D Printer,Line_4,2016-10-18,2019-08-17,1,8,PL-123,"Suzhou, China"
2021-11-30,Machine_1043,3D Printer,Line_2,2017-01-22,2019-06-06,11,10,PL-123,"Suzhou, China"
2021-11-30,Machine_1044,3D Printer,Line_4,2014-12-20,2019-11-22,1,14,PL-123,"Suzhou, China"
2021-11-30,Machine_1045,Milling,Line_3,2016-05-04,2019-08-07,1,5,PL-123,"Suzhou, China"
2021-11-30,Machine_1046,3D Printer,Line_3,2017-08-27,2019-12-02,8,11,PL-123,"Suzhou, China"
2021-11-30,Machine_1047,Milling,Line_3,2016-11-10,2019-05-03,14,12,PL-123,"Suzhou, China"
2021-11-30,Machine_1048,CNC,Line_2,2018-11-07,2019-06-04,13,11,PL-123,"Suzhou, China"
2021-11-30,Machine_1049,CNC,Line_1,2018-12-24,2019-03-19,9,11,PL-123,"Suzhou, China"
2021-12-31,Machine_1000,CNC,Line_4,2018-03-17,2019-08-14,2,13,PL-123,"Suzhou, China"
2021-12-31,Machine_1001,Lathe,Line_3,2017-06-02,2019-07-28,14,17,PL-123,"Suzhou, China"
2021-12-31,Machine_1002,Lathe,Line_3,2016-01-26,2019-11-24,9,8,PL-123,"Suzhou, China"
2021-12-31,Machine_1003,Drilling,Line_1,2015-12-07,2019-02-18,3,18,PL-123,"Suzhou, China"
2021-12-31,Machine_1004,Drilling,Line_3,2017-11-25,2019-07-14,9,11,PL-123,"Suzhou, China"
2021-12-31,Machine_1005,Drilling,Line_4,2016-12-28,2019-01-17,11,13,PL-123,"Suzhou, China"
2021-12-31,Machine_1006,Lathe,Line_2,2018-09-09,2019-10-23,7,19,PL-123,"Suzhou, China"
2021-12-31,Machine_1007,Lathe,Line_3,2017-10-13,2019-08-20,3,9,PL-123,"Suzhou, China"
2021-12-31,Machine_1008,Drilling,Line_4,2015-01-30,2019-10-13,10,6,PL-123,"Suzhou, China"
2021-12-31,Machine_1009,Drilling,Line_3,2015-08-22,2019-01-31,9,19,PL-123,"Suzhou, China"
2021-12-31,Machine_1010,3D Printer,Line_1,2017-09-08,2019-04-24,9,9,PL-123,"Suzhou, China"
2021-12-31,Machine_1011,Drilling,Line_3,2017-11-18,2019-04-18,12,8,PL-123,"Suzhou, China"
2021-12-31,Machine_1012,3D Printer,Line_3,2019-05-31,2019-05-16,6,12,PL-123,"Suzhou, China"
2021-12-31,Machine_1013,Milling,Line_2,2018-01-27,2019-12-02,4,19,PL-123,"Suzhou, China"
2021-12-31,Machine_1014,Lathe,Line_1,2016-10-23,2019-10-02,8,9,PL-123,"Suzhou, China"
2021-12-31,Machine_1015,Drilling,Line_1,2014-09-30,2019-01-13,3,13,PL-123,"Suzhou, China"
2021-12-31,Machine_1016,Lathe,Line_2,2018-09-10,2019-12-13,2,13,PL-123,"Suzhou, China"
2021-12-31,Machine_1017,Lathe,Line_3,2014-12-13,2019-12-11,12,7,PL-123,"Suzhou, China"
2021-12-31,Machine_1018,Lathe,Line_4,2016-05-12,2019-04-04,1,17,PL-123,"Suzhou, China"
2021-12-31,Machine_1019,Milling,Line_1,2018-06-15,2019-07-31,0,14,PL-123,"Suzhou, China"
2021-12-31,Machine_1020,CNC,Line_1,2014-12-03,2019-06-14,10,19,PL-123,"Suzhou, China"
2021-12-31,Machine_1021,Drilling,Line_3,2018-12-18,2019-04-17,5,10,PL-123,"Suzhou, China"
2021-12-31,Machine_1022,CNC,Line_3,2015-02-25,2019-08-31,9,10,PL-123,"Suzhou, China"
2021-12-31,Machine_1023,CNC,Line_1,2018-01-14,2019-11-27,1,8,PL-123,"Suzhou, China"
2021-12-31,Machine_1024,CNC,Line_3,2019-05-29,2019-03-27,7,15,PL-123,"Suzhou, China"
2021-12-31,Machine_1025,Lathe,Line_4,2016-04-11,2019-11-20,5,17,PL-123,"Suzhou, China"
2021-12-31,Machine_1026,3D Printer,Line_1,2018-11-19,2019-10-22,11,14,PL-123,"Suzhou, China"
2021-12-31,Machine_1027,Lathe,Line_4,2015-09-05,2019-05-08,11,7,PL-123,"Suzhou, China"
2021-12-31,Machine_1028,Lathe,Line_4,2015-08-17,2019-02-23,4,5,PL-123,"Suzhou, China"
2021-12-31,Machine_1029,CNC,Line_3,2019-06-16,2019-09-19,12,16,PL-123,"Suzhou, China"
2021-12-31,Machine_1030,Lathe,Line_4,2019-01-06,2019-11-18,1,11,PL-123,"Suzhou, China"
2021-12-31,Machine_1031,CNC,Line_3,2017-01-04,2019-06-13,6,19,PL-123,"Suzhou, China"
2021-12-31,Machine_1032,3D Printer,Line_2,2016-02-03,2019-10-08,1,19,PL-123,"Suzhou, China"
2021-12-31,Machine_1033,Drilling,Line_3,2015-12-16,2019-04-18,12,9,PL-123,"Suzhou, China"
2021-12-31,Machine_1034,CNC,Line_4,2018-12-12,2019-10-01,13,18,PL-123,"Suzhou, China"
2021-12-31,Machine_1035,3D Printer,Line_2,2018-10-31,2019-11-28,4,14,PL-123,"Suzhou, China"
2021-12-31,Machine_1036,Drilling,Line_3,2016-08-23,2019-10-27,1,19,PL-123,"Suzhou, China"
2021-12-31,Machine_1037,Milling,Line_4,2019-07-23,2019-11-21,10,11,PL-123,"Suzhou, China"
2021-12-31,Machine_1038,CNC,Line_1,2017-11-06,2019-02-07,9,5,PL-123,"Suzhou, China"
2021-12-31,Machine_1039,CNC,Line_1,2016-02-26,2019-12-11,10,12,PL-123,"Suzhou, China"
2021-12-31,Machine_1040,Milling,Line_3,2015-09-20,2019-02-07,10,7,PL-123,"Suzhou, China"
2021-12-31,Machine_1041,Milling,Line_3,2016-02-15,2019-01-24,1,11,PL-123,"Suzhou, China"
2021-12-31,Machine_1042,CNC,Line_1,2017-09-16,2019-09-22,14,16,PL-123,"Suzhou, China"
2021-12-31,Machine_1043,Milling,Line_4,2016-11-27,2019-12-22,6,7,PL-123,"Suzhou, China"
2021-12-31,Machine_1044,Lathe,Line_4,2017-12-24,2019-01-31,8,18,PL-123,"Suzhou, China"
2021-12-31,Machine_1045,Drilling,Line_4,2017-03-02,2019-08-09,4,7,PL-123,"Suzhou, China"
2021-12-31,Machine_1046,Drilling,Line_3,2016-09-03,2019-06-10,6,14,PL-123,"Suzhou, China"
2021-12-31,Machine_1047,Drilling,Line_2,2016-05-28,2019-08-12,3,13,PL-123,"Suzhou, China"
2021-12-31,Machine_1048,Lathe,Line_2,2014-07-17,2019-09-28,1,17,PL-123,"Suzhou, China"
2021-12-31,Machine_1049,Milling,Line_2,2018-06-05,2019-03-03,2,6,PL-123,"Suzhou, China"
2022-01-31,Machine_1000,3D Printer,Line_2,2015-07-12,2019-03-19,1,18,PL-123,"Suzhou, China"
2022-01-31,Machine_1001,Milling,Line_2,2015-08-30,2019-02-02,4,8,PL-123,"Suzhou, China"
2022-01-31,Machine_1002,CNC,Line_3,2019-08-02,2019-06-26,5,10,PL-123,"Suzhou, China"
2022-01-31,Machine_1003,Drilling,Line_3,2017-08-31,2019-12-19,14,18,PL-123,"Suzhou, China"
2022-01-31,Machine_1004,Milling,Line_2,2018-05-26,2019-08-19,14,7,PL-123,"Suzhou, China"
2022-01-31,Machine_1005,3D Printer,Line_3,2015-03-01,2019-07-01,6,16,PL-123,"Suzhou, China"
2022-01-31,Machine_1006,CNC,Line_3,2015-08-02,2019-04-16,2,14,PL-123,"Suzhou, China"
2022-01-31,Machine_1007,Lathe,Line_2,2015-12-06,2019-12-02,3,18,PL-123,"Suzhou, China"
2022-01-31,Machine_1008,Lathe,Line_4,2016-08-14,2019-09-09,7,14,PL-123,"Suzhou, China"
2022-01-31,Machine_1009,3D Printer,Line_3,2018-08-11,2019-10-18,3,11,PL-123,"Suzhou, China"
2022-01-31,Machine_1010,CNC,Line_4,2016-11-27,2019-04-04,6,11,PL-123,"Suzhou, China"
2022-01-31,Machine_1011,Drilling,Line_3,2014-11-23,2019-11-04,11,19,PL-123,"Suzhou, China"
2022-01-31,Machine_1012,Milling,Line_3,2017-11-25,2019-12-07,5,9,PL-123,"Suzhou, China"
2022-01-31,Machine_1013,CNC,Line_2,2016-05-21,2019-07-31,6,7,PL-123,"Suzhou, China"
2022-01-31,Machine_1014,Lathe,Line_3,2017-06-11,2019-01-17,0,6,PL-123,"Suzhou, China"
2022-01-31,Machine_1015,3D Printer,Line_1,2017-05-01,2019-04-17,2,19,PL-123,"Suzhou, China"
2022-01-31,Machine_1016,3D Printer,Line_1,2014-11-30,2019-01-14,5,19,PL-123,"Suzhou, China"
2022-01-31,Machine_1017,Milling,Line_2,2018-09-22,2019-01-03,2,8,PL-123,"Suzhou, China"
2022-01-31,Machine_1018,3D Printer,Line_4,2016-12-26,2019-10-09,14,18,PL-123,"Suzhou, China"
2022-01-31,Machine_1019,3D Printer,Line_4,2019-01-17,2019-03-08,13,19,PL-123,"Suzhou, China"
2022-01-31,Machine_1020,CNC,Line_4,2015-04-19,2019-03-16,14,17,PL-123,"Suzhou, China"
2022-01-31,Machine_1021,Drilling,Line_1,2016-04-08,2019-10-18,13,8,PL-123,"Suzhou, China"
2022-01-31,Machine_1022,Milling,Line_4,2018-09-09,2019-08-20,6,15,PL-123,"Suzhou, China"
2022-01-31,Machine_1023,CNC,Line_4,2017-05-05,2019-02-07,8,12,PL-123,"Suzhou, China"
2022-01-31,Machine_1024,Drilling,Line_2,2017-06-11,2019-09-27,2,12,PL-123,"Suzhou, China"
2022-01-31,Machine_1025,CNC,Line_4,2015-08-21,2019-11-12,13,17,PL-123,"Suzhou, China"
2022-01-31,Machine_1026,CNC,Line_1,2017-08-10,2019-06-20,0,9,PL-123,"Suzhou, China"
2022-01-31,Machine_1027,3D Printer,Line_1,2017-03-19,2019-01-03,9,17,PL-123,"Suzhou, China"
2022-01-31,Machine_1028,Drilling,Line_1,2015-01-03,2019-01-22,14,10,PL-123,"Suzhou, China"
2022-01-31,Machine_1029,Milling,Line_2,2018-06-26,2019-04-01,12,12,PL-123,"Suzhou, China"
2022-01-31,Machine_1030,Milling,Line_2,2018-09-23,2019-03-27,5,19,PL-123,"Suzhou, China"
2022-01-31,Machine_1031,Drilling,Line_3,2016-02-18,2019-11-11,11,5,PL-123,"Suzhou, China"
2022-01-31,Machine_1032,3D Printer,Line_4,2014-07-14,2019-09-21,0,9,PL-123,"Suzhou, China"
2022-01-31,Machine_1033,Lathe,Line_2,2018-08-17,2019-06-21,0,8,PL-123,"Suzhou, China"
2022-01-31,Machine_1034,CNC,Line_1,2019-07-28,2019-05-22,13,8,PL-123,"Suzhou, China"
2022-01-31,Machine_1035,3D Printer,Line_1,2018-04-21,2019-12-06,7,15,PL-123,"Suzhou, China"
2022-01-31,Machine_1036,Drilling,Line_2,2016-02-04,2019-04-02,8,6,PL-123,"Suzhou, China"
2022-01-31,Machine_1037,CNC,Line_2,2016-08-11,2019-08-31,1,14,PL-123,"Suzhou, China"
2022-01-31,Machine_1038,Milling,Line_2,2019-02-26,2019-03-06,8,5,PL-123,"Suzhou, China"
2022-01-31,Machine_1039,Lathe,Line_3,2016-10-24,2019-03-06,4,18,PL-123,"Suzhou, China"
2022-01-31,Machine_1040,Milling,Line_1,2017-06-30,2019-11-05,12,19,PL-123,"Suzhou, China"
